[epoch:11, iter:17931] LOSS: 0.234 | avg_ACC: 88.487% 
[epoch:11, iter:17932] LOSS: 0.357 | avg_ACC: 88.485% 
[epoch:11, iter:17933] LOSS: 0.308 | avg_ACC: 88.484% 
[epoch:11, iter:17934] LOSS: 0.254 | avg_ACC: 88.487% 
[epoch:11, iter:17935] LOSS: 0.298 | avg_ACC: 88.490% 
[epoch:11, iter:17936] LOSS: 0.181 | avg_ACC: 88.497% 
[epoch:11, iter:17937] LOSS: 0.400 | avg_ACC: 88.491% 
[epoch:11, iter:17938] LOSS: 0.383 | avg_ACC: 88.494% 
[epoch:11, iter:17939] LOSS: 0.057 | avg_ACC: 88.510% 
[epoch:11, iter:17940] LOSS: 0.560 | avg_ACC: 88.504% 
[epoch:11, iter:17941] LOSS: 0.314 | avg_ACC: 88.507% 
[epoch:11, iter:17942] LOSS: 0.338 | avg_ACC: 88.501% 
[epoch:11, iter:17943] LOSS: 0.416 | avg_ACC: 88.500% 
[epoch:11, iter:17944] LOSS: 0.274 | avg_ACC: 88.503% 
[epoch:11, iter:17945] LOSS: 0.726 | avg_ACC: 88.489% 
[epoch:11, iter:17946] LOSS: 0.144 | avg_ACC: 88.500% 
[epoch:11, iter:17947] LOSS: 0.151 | avg_ACC: 88.507% 
[epoch:11, iter:17948] LOSS: 0.178 | avg_ACC: 88.518% 
[epoch:11, iter:17949] LOSS: 0.232 | avg_ACC: 88.521% 
[epoch:11, iter:17950] LOSS: 0.213 | avg_ACC: 88.532% 
[epoch:11, iter:17951] LOSS: 0.476 | avg_ACC: 88.535% 
[epoch:11, iter:17952] LOSS: 0.589 | avg_ACC: 88.521% 
[epoch:11, iter:17953] LOSS: 0.360 | avg_ACC: 88.520% 
[epoch:11, iter:17954] LOSS: 0.375 | avg_ACC: 88.514% 
[epoch:11, iter:17955] LOSS: 0.258 | avg_ACC: 88.521% 
[epoch:11, iter:17956] LOSS: 0.208 | avg_ACC: 88.528% 
[epoch:11, iter:17957] LOSS: 0.344 | avg_ACC: 88.527% 
[epoch:11, iter:17958] LOSS: 0.211 | avg_ACC: 88.529% 
[epoch:11, iter:17959] LOSS: 0.353 | avg_ACC: 88.524% 
[epoch:11, iter:17960] LOSS: 0.369 | avg_ACC: 88.527% 
[epoch:11, iter:17961] LOSS: 0.437 | avg_ACC: 88.525% 
[epoch:11, iter:17962] LOSS: 0.268 | avg_ACC: 88.524% 
[epoch:11, iter:17963] LOSS: 0.393 | avg_ACC: 88.527% 
[epoch:11, iter:17964] LOSS: 0.254 | avg_ACC: 88.530% 
[epoch:11, iter:17965] LOSS: 0.379 | avg_ACC: 88.524% 
[epoch:11, iter:17966] LOSS: 0.491 | avg_ACC: 88.519% 
[epoch:11, iter:17967] LOSS: 0.267 | avg_ACC: 88.517% 
[epoch:11, iter:17968] LOSS: 0.369 | avg_ACC: 88.512% 
[epoch:11, iter:17969] LOSS: 0.484 | avg_ACC: 88.507% 
[epoch:11, iter:17970] LOSS: 0.340 | avg_ACC: 88.505% 
[epoch:11, iter:17971] LOSS: 0.298 | avg_ACC: 88.496% 
[epoch:11, iter:17972] LOSS: 0.377 | avg_ACC: 88.499% 
[epoch:11, iter:17973] LOSS: 0.417 | avg_ACC: 88.498% 
[epoch:11, iter:17974] LOSS: 0.375 | avg_ACC: 88.496% 
[epoch:11, iter:17975] LOSS: 0.429 | avg_ACC: 88.495% 
[epoch:11, iter:17976] LOSS: 0.497 | avg_ACC: 88.494% 
[epoch:11, iter:17977] LOSS: 0.570 | avg_ACC: 88.496% 
[epoch:11, iter:17978] LOSS: 0.178 | avg_ACC: 88.503% 
[epoch:11, iter:17979] LOSS: 0.269 | avg_ACC: 88.502% 
[epoch:11, iter:17980] LOSS: 0.239 | avg_ACC: 88.509% 
[epoch:11, iter:17981] LOSS: 0.497 | avg_ACC: 88.495% 
[epoch:11, iter:17982] LOSS: 0.464 | avg_ACC: 88.494% 
[epoch:11, iter:17983] LOSS: 0.359 | avg_ACC: 88.489% 
[epoch:11, iter:17984] LOSS: 0.590 | avg_ACC: 88.480% 
[epoch:11, iter:17985] LOSS: 0.416 | avg_ACC: 88.475% 
[epoch:11, iter:17986] LOSS: 0.313 | avg_ACC: 88.473% 
[epoch:11, iter:17987] LOSS: 0.293 | avg_ACC: 88.472% 
[epoch:11, iter:17988] LOSS: 0.236 | avg_ACC: 88.475% 
[epoch:11, iter:17989] LOSS: 0.511 | avg_ACC: 88.470% 
[epoch:11, iter:17990] LOSS: 0.268 | avg_ACC: 88.468% 
[epoch:11, iter:17991] LOSS: 0.311 | avg_ACC: 88.467% 
[epoch:11, iter:17992] LOSS: 0.379 | avg_ACC: 88.470% 
[epoch:11, iter:17993] LOSS: 0.267 | avg_ACC: 88.473% 
[epoch:11, iter:17994] LOSS: 0.632 | avg_ACC: 88.460% 
[epoch:11, iter:17995] LOSS: 0.186 | avg_ACC: 88.466% 
[epoch:11, iter:17996] LOSS: 0.300 | avg_ACC: 88.465% 
[epoch:11, iter:17997] LOSS: 0.537 | avg_ACC: 88.448% 
[epoch:11, iter:17998] LOSS: 0.375 | avg_ACC: 88.451% 
[epoch:11, iter:17999] LOSS: 0.233 | avg_ACC: 88.450% 
[epoch:11, iter:18000] LOSS: 0.421 | avg_ACC: 88.441% 
[epoch:11, iter:18001] LOSS: 0.588 | avg_ACC: 88.436% 
[epoch:11, iter:18002] LOSS: 0.251 | avg_ACC: 88.443% 
[epoch:11, iter:18003] LOSS: 0.335 | avg_ACC: 88.441% 
[epoch:11, iter:18004] LOSS: 0.345 | avg_ACC: 88.436% 
[epoch:11, iter:18005] LOSS: 0.274 | avg_ACC: 88.443% 
[epoch:11, iter:18006] LOSS: 0.450 | avg_ACC: 88.426% 
[epoch:11, iter:18007] LOSS: 0.298 | avg_ACC: 88.429% 
[epoch:11, iter:18008] LOSS: 0.177 | avg_ACC: 88.436% 
[epoch:11, iter:18009] LOSS: 0.157 | avg_ACC: 88.442% 
[epoch:11, iter:18010] LOSS: 0.228 | avg_ACC: 88.449% 
[epoch:11, iter:18011] LOSS: 0.248 | avg_ACC: 88.451% 
[epoch:11, iter:18012] LOSS: 0.343 | avg_ACC: 88.446% 
[epoch:11, iter:18013] LOSS: 0.248 | avg_ACC: 88.449% 
[epoch:11, iter:18014] LOSS: 0.240 | avg_ACC: 88.455% 
[epoch:11, iter:18015] LOSS: 0.364 | avg_ACC: 88.454% 
[epoch:11, iter:18016] LOSS: 0.271 | avg_ACC: 88.461% 
[epoch:11, iter:18017] LOSS: 0.455 | avg_ACC: 88.452% 
[epoch:11, iter:18018] LOSS: 0.170 | avg_ACC: 88.458% 
[epoch:11, iter:18019] LOSS: 0.455 | avg_ACC: 88.453% 
[epoch:11, iter:18020] LOSS: 0.216 | avg_ACC: 88.456% 
[epoch:11, iter:18021] LOSS: 0.427 | avg_ACC: 88.459% 
[epoch:11, iter:18022] LOSS: 0.447 | avg_ACC: 88.457% 
[epoch:11, iter:18023] LOSS: 0.246 | avg_ACC: 88.464% 
[epoch:11, iter:18024] LOSS: 0.371 | avg_ACC: 88.466% 
[epoch:11, iter:18025] LOSS: 0.278 | avg_ACC: 88.469% 
[epoch:11, iter:18026] LOSS: 0.740 | avg_ACC: 88.442% 
[epoch:11, iter:18027] LOSS: 0.341 | avg_ACC: 88.444% 
[epoch:11, iter:18028] LOSS: 0.362 | avg_ACC: 88.443% 
[epoch:11, iter:18029] LOSS: 0.222 | avg_ACC: 88.449% 
[epoch:11, iter:18030] LOSS: 0.176 | avg_ACC: 88.460% 
[epoch:11, iter:18031] LOSS: 0.264 | avg_ACC: 88.458% 
[epoch:11, iter:18032] LOSS: 0.135 | avg_ACC: 88.465% 
[epoch:11, iter:18033] LOSS: 0.527 | avg_ACC: 88.456% 
[epoch:11, iter:18034] LOSS: 0.679 | avg_ACC: 88.444% 
[epoch:11, iter:18035] LOSS: 0.247 | avg_ACC: 88.443% 
[epoch:11, iter:18036] LOSS: 0.158 | avg_ACC: 88.449% 
[epoch:11, iter:18037] LOSS: 0.211 | avg_ACC: 88.455% 
[epoch:11, iter:18038] LOSS: 0.196 | avg_ACC: 88.458% 
[epoch:11, iter:18039] LOSS: 0.228 | avg_ACC: 88.464% 
[epoch:11, iter:18040] LOSS: 0.227 | avg_ACC: 88.467% 
[epoch:11, iter:18041] LOSS: 0.202 | avg_ACC: 88.469% 
[epoch:11, iter:18042] LOSS: 0.123 | avg_ACC: 88.479% 
[epoch:11, iter:18043] LOSS: 0.274 | avg_ACC: 88.482% 
[epoch:11, iter:18044] LOSS: 0.314 | avg_ACC: 88.480% 
[epoch:11, iter:18045] LOSS: 0.179 | avg_ACC: 88.490% 
[epoch:11, iter:18046] LOSS: 0.353 | avg_ACC: 88.485% 
[epoch:11, iter:18047] LOSS: 0.298 | avg_ACC: 88.488% 
[epoch:11, iter:18048] LOSS: 0.283 | avg_ACC: 88.494% 
[epoch:11, iter:18049] LOSS: 0.472 | avg_ACC: 88.493% 
[epoch:11, iter:18050] LOSS: 0.425 | avg_ACC: 88.488% 
[epoch:11, iter:18051] LOSS: 0.466 | avg_ACC: 88.483% 
[epoch:11, iter:18052] LOSS: 0.374 | avg_ACC: 88.475% 
[epoch:11, iter:18053] LOSS: 0.226 | avg_ACC: 88.481% 
[epoch:11, iter:18054] LOSS: 0.232 | avg_ACC: 88.487% 
[epoch:11, iter:18055] LOSS: 0.412 | avg_ACC: 88.486% 
[epoch:11, iter:18056] LOSS: 0.309 | avg_ACC: 88.485% 
[epoch:11, iter:18057] LOSS: 0.419 | avg_ACC: 88.484% 
[epoch:11, iter:18058] LOSS: 0.418 | avg_ACC: 88.479% 
[epoch:11, iter:18059] LOSS: 0.227 | avg_ACC: 88.482% 
[epoch:11, iter:18060] LOSS: 0.318 | avg_ACC: 88.484% 
[epoch:11, iter:18061] LOSS: 0.467 | avg_ACC: 88.472% 
[epoch:11, iter:18062] LOSS: 0.365 | avg_ACC: 88.467% 
[epoch:11, iter:18063] LOSS: 0.414 | avg_ACC: 88.470% 
[epoch:11, iter:18064] LOSS: 0.323 | avg_ACC: 88.472% 
[epoch:11, iter:18065] LOSS: 0.236 | avg_ACC: 88.475% 
[epoch:11, iter:18066] LOSS: 0.226 | avg_ACC: 88.481% 
[epoch:11, iter:18067] LOSS: 0.172 | avg_ACC: 88.487% 
[epoch:11, iter:18068] LOSS: 0.332 | avg_ACC: 88.489% 
[epoch:11, iter:18069] LOSS: 0.441 | avg_ACC: 88.474% 
[epoch:11, iter:18070] LOSS: 0.467 | avg_ACC: 88.469% 
[epoch:11, iter:18071] LOSS: 0.751 | avg_ACC: 88.457% 
[epoch:11, iter:18072] LOSS: 0.308 | avg_ACC: 88.460% 
[epoch:11, iter:18073] LOSS: 0.315 | avg_ACC: 88.455% 
[epoch:11, iter:18074] LOSS: 0.368 | avg_ACC: 88.454% 
[epoch:11, iter:18075] LOSS: 0.289 | avg_ACC: 88.457% 
[epoch:11, iter:18076] LOSS: 0.188 | avg_ACC: 88.459% 
[epoch:11, iter:18077] LOSS: 0.363 | avg_ACC: 88.462% 
[epoch:11, iter:18078] LOSS: 0.189 | avg_ACC: 88.464% 
[epoch:11, iter:18079] LOSS: 0.377 | avg_ACC: 88.463% 
[epoch:11, iter:18080] LOSS: 0.239 | avg_ACC: 88.465% 
[epoch:11, iter:18081] LOSS: 0.642 | avg_ACC: 88.447% 
[epoch:11, iter:18082] LOSS: 0.390 | avg_ACC: 88.442% 
[epoch:11, iter:18083] LOSS: 0.390 | avg_ACC: 88.441% 
[epoch:11, iter:18084] LOSS: 0.392 | avg_ACC: 88.440% 
[epoch:11, iter:18085] LOSS: 0.207 | avg_ACC: 88.446% 
[epoch:11, iter:18086] LOSS: 0.211 | avg_ACC: 88.452% 
[epoch:11, iter:18087] LOSS: 0.320 | avg_ACC: 88.458% 
[epoch:11, iter:18088] LOSS: 0.378 | avg_ACC: 88.460% 
[epoch:11, iter:18089] LOSS: 0.287 | avg_ACC: 88.459% 
[epoch:11, iter:18090] LOSS: 0.440 | avg_ACC: 88.451% 
[epoch:11, iter:18091] LOSS: 0.271 | avg_ACC: 88.454% 
[epoch:11, iter:18092] LOSS: 0.160 | avg_ACC: 88.463% 
[epoch:11, iter:18093] LOSS: 0.294 | avg_ACC: 88.462% 
[epoch:11, iter:18094] LOSS: 0.468 | avg_ACC: 88.464% 
[epoch:11, iter:18095] LOSS: 0.271 | avg_ACC: 88.460% 
[epoch:11, iter:18096] LOSS: 0.431 | avg_ACC: 88.455% 
[epoch:11, iter:18097] LOSS: 0.227 | avg_ACC: 88.461% 
[epoch:11, iter:18098] LOSS: 0.534 | avg_ACC: 88.460% 
[epoch:11, iter:18099] LOSS: 0.380 | avg_ACC: 88.459% 
[epoch:11, iter:18100] LOSS: 0.406 | avg_ACC: 88.454% 
[epoch:11, iter:18101] LOSS: 0.529 | avg_ACC: 88.450% 
[epoch:11, iter:18102] LOSS: 0.227 | avg_ACC: 88.449% 
[epoch:11, iter:18103] LOSS: 0.204 | avg_ACC: 88.458% 
[epoch:11, iter:18104] LOSS: 0.246 | avg_ACC: 88.460% 
[epoch:11, iter:18105] LOSS: 0.377 | avg_ACC: 88.459% 
[epoch:11, iter:18106] LOSS: 0.246 | avg_ACC: 88.462% 
[epoch:11, iter:18107] LOSS: 0.156 | avg_ACC: 88.468% 
[epoch:11, iter:18108] LOSS: 0.830 | avg_ACC: 88.453% 
[epoch:11, iter:18109] LOSS: 0.450 | avg_ACC: 88.452% 
[epoch:11, iter:18110] LOSS: 0.239 | avg_ACC: 88.451% 
[epoch:11, iter:18111] LOSS: 0.402 | avg_ACC: 88.450% 
[epoch:11, iter:18112] LOSS: 0.125 | avg_ACC: 88.459% 
[epoch:11, iter:18113] LOSS: 0.218 | avg_ACC: 88.465% 
[epoch:11, iter:18114] LOSS: 0.345 | avg_ACC: 88.464% 
[epoch:11, iter:18115] LOSS: 0.329 | avg_ACC: 88.466% 
[epoch:11, iter:18116] LOSS: 0.187 | avg_ACC: 88.468% 
[epoch:11, iter:18117] LOSS: 0.230 | avg_ACC: 88.477% 
[epoch:11, iter:18118] LOSS: 0.395 | avg_ACC: 88.476% 
[epoch:11, iter:18119] LOSS: 0.490 | avg_ACC: 88.475% 
[epoch:11, iter:18120] LOSS: 0.274 | avg_ACC: 88.474% 
[epoch:11, iter:18121] LOSS: 0.375 | avg_ACC: 88.473% 
[epoch:11, iter:18122] LOSS: 0.318 | avg_ACC: 88.476% 
[epoch:11, iter:18123] LOSS: 0.384 | avg_ACC: 88.474% 
[epoch:11, iter:18124] LOSS: 0.463 | avg_ACC: 88.470% 
[epoch:11, iter:18125] LOSS: 0.258 | avg_ACC: 88.476% 
[epoch:11, iter:18126] LOSS: 0.488 | avg_ACC: 88.468% 
[epoch:11, iter:18127] LOSS: 0.319 | avg_ACC: 88.474% 
[epoch:11, iter:18128] LOSS: 0.586 | avg_ACC: 88.466% 
[epoch:11, iter:18129] LOSS: 0.309 | avg_ACC: 88.465% 
[epoch:11, iter:18130] LOSS: 0.388 | avg_ACC: 88.461% 
[epoch:11, iter:18131] LOSS: 0.276 | avg_ACC: 88.463% 
[epoch:11, iter:18132] LOSS: 0.484 | avg_ACC: 88.458% 
[epoch:11, iter:18133] LOSS: 0.354 | avg_ACC: 88.457% 
[epoch:11, iter:18134] LOSS: 0.314 | avg_ACC: 88.453% 
[epoch:11, iter:18135] LOSS: 0.271 | avg_ACC: 88.459% 
[epoch:11, iter:18136] LOSS: 0.496 | avg_ACC: 88.451% 
[epoch:11, iter:18137] LOSS: 0.274 | avg_ACC: 88.457% 
[epoch:11, iter:18138] LOSS: 0.329 | avg_ACC: 88.459% 
[epoch:11, iter:18139] LOSS: 0.445 | avg_ACC: 88.455% 
[epoch:11, iter:18140] LOSS: 0.445 | avg_ACC: 88.444% 
[epoch:11, iter:18141] LOSS: 0.195 | avg_ACC: 88.446% 
[epoch:11, iter:18142] LOSS: 0.448 | avg_ACC: 88.445% 
[epoch:11, iter:18143] LOSS: 0.150 | avg_ACC: 88.454% 
[epoch:11, iter:18144] LOSS: 0.183 | avg_ACC: 88.456% 
[epoch:11, iter:18145] LOSS: 0.323 | avg_ACC: 88.459% 
[epoch:11, iter:18146] LOSS: 0.135 | avg_ACC: 88.467% 
[epoch:11, iter:18147] LOSS: 0.317 | avg_ACC: 88.466% 
[epoch:11, iter:18148] LOSS: 0.326 | avg_ACC: 88.459% 
[epoch:11, iter:18149] LOSS: 0.269 | avg_ACC: 88.461% 
[epoch:11, iter:18150] LOSS: 0.333 | avg_ACC: 88.467% 
[epoch:11, iter:18151] LOSS: 0.481 | avg_ACC: 88.462% 
[epoch:11, iter:18152] LOSS: 0.427 | avg_ACC: 88.458% 
[epoch:11, iter:18153] LOSS: 0.407 | avg_ACC: 88.454% 
[epoch:11, iter:18154] LOSS: 0.306 | avg_ACC: 88.456% 
[epoch:11, iter:18155] LOSS: 0.283 | avg_ACC: 88.458% 
[epoch:11, iter:18156] LOSS: 0.372 | avg_ACC: 88.451% 
[epoch:11, iter:18157] LOSS: 0.514 | avg_ACC: 88.443% 
[epoch:11, iter:18158] LOSS: 0.439 | avg_ACC: 88.436% 
[epoch:11, iter:18159] LOSS: 0.496 | avg_ACC: 88.428% 
[epoch:11, iter:18160] LOSS: 0.485 | avg_ACC: 88.418% 
[epoch:11, iter:18161] LOSS: 0.650 | avg_ACC: 88.404% 
[epoch:11, iter:18162] LOSS: 0.467 | avg_ACC: 88.397% 
[epoch:11, iter:18163] LOSS: 0.341 | avg_ACC: 88.386% 
[epoch:11, iter:18164] LOSS: 0.326 | avg_ACC: 88.385% 
[epoch:11, iter:18165] LOSS: 0.514 | avg_ACC: 88.384% 
[epoch:11, iter:18166] LOSS: 0.133 | avg_ACC: 88.396% 
[epoch:11, iter:18167] LOSS: 0.304 | avg_ACC: 88.392% 
[epoch:11, iter:18168] LOSS: 0.333 | avg_ACC: 88.394% 
[epoch:11, iter:18169] LOSS: 0.219 | avg_ACC: 88.397% 
[epoch:11, iter:18170] LOSS: 0.252 | avg_ACC: 88.402% 
[epoch:11, iter:18171] LOSS: 0.351 | avg_ACC: 88.404% 
[epoch:11, iter:18172] LOSS: 0.201 | avg_ACC: 88.410% 
[epoch:11, iter:18173] LOSS: 0.729 | avg_ACC: 88.399% 
[epoch:11, iter:18174] LOSS: 0.458 | avg_ACC: 88.389% 
[epoch:11, iter:18175] LOSS: 0.476 | avg_ACC: 88.388% 
[epoch:11, iter:18176] LOSS: 0.210 | avg_ACC: 88.396% 
[epoch:11, iter:18177] LOSS: 0.364 | avg_ACC: 88.392% 
[epoch:11, iter:18178] LOSS: 0.121 | avg_ACC: 88.401% 
[epoch:11, iter:18179] LOSS: 0.521 | avg_ACC: 88.394% 
[epoch:11, iter:18180] LOSS: 0.407 | avg_ACC: 88.393% 
[epoch:11, iter:18181] LOSS: 0.225 | avg_ACC: 88.395% 
[epoch:11, iter:18182] LOSS: 0.386 | avg_ACC: 88.385% 
[epoch:11, iter:18183] LOSS: 0.412 | avg_ACC: 88.381% 
[epoch:11, iter:18184] LOSS: 0.361 | avg_ACC: 88.380% 
[epoch:11, iter:18185] LOSS: 0.526 | avg_ACC: 88.376% 
[epoch:11, iter:18186] LOSS: 0.627 | avg_ACC: 88.359% 
[epoch:11, iter:18187] LOSS: 0.266 | avg_ACC: 88.365% 
[epoch:11, iter:18188] LOSS: 0.336 | avg_ACC: 88.364% 
[epoch:11, iter:18189] LOSS: 0.073 | avg_ACC: 88.375% 
[epoch:11, iter:18190] LOSS: 0.278 | avg_ACC: 88.371% 
[epoch:11, iter:18191] LOSS: 0.339 | avg_ACC: 88.370% 
[epoch:11, iter:18192] LOSS: 0.131 | avg_ACC: 88.379% 
[epoch:11, iter:18193] LOSS: 0.364 | avg_ACC: 88.381% 
[epoch:11, iter:18194] LOSS: 0.308 | avg_ACC: 88.383% 
[epoch:11, iter:18195] LOSS: 0.310 | avg_ACC: 88.386% 
[epoch:11, iter:18196] LOSS: 0.231 | avg_ACC: 88.391% 
[epoch:11, iter:18197] LOSS: 0.312 | avg_ACC: 88.393% 
[epoch:11, iter:18198] LOSS: 0.505 | avg_ACC: 88.392% 
[epoch:11, iter:18199] LOSS: 0.355 | avg_ACC: 88.385% 
[epoch:11, iter:18200] LOSS: 0.215 | avg_ACC: 88.388% 
[epoch:11, iter:18201] LOSS: 0.324 | avg_ACC: 88.387% 
[epoch:11, iter:18202] LOSS: 0.322 | avg_ACC: 88.392% 
[epoch:11, iter:18203] LOSS: 0.161 | avg_ACC: 88.397% 
[epoch:11, iter:18204] LOSS: 0.395 | avg_ACC: 88.399% 
[epoch:11, iter:18205] LOSS: 0.231 | avg_ACC: 88.405% 
[epoch:11, iter:18206] LOSS: 0.233 | avg_ACC: 88.407% 
[epoch:11, iter:18207] LOSS: 0.486 | avg_ACC: 88.397% 
[epoch:11, iter:18208] LOSS: 0.363 | avg_ACC: 88.399% 
[epoch:11, iter:18209] LOSS: 0.319 | avg_ACC: 88.401% 
[epoch:11, iter:18210] LOSS: 0.399 | avg_ACC: 88.397% 
[epoch:11, iter:18211] LOSS: 0.573 | avg_ACC: 88.390% 
[epoch:11, iter:18212] LOSS: 0.237 | avg_ACC: 88.389% 
[epoch:11, iter:18213] LOSS: 0.326 | avg_ACC: 88.392% 
[epoch:11, iter:18214] LOSS: 0.541 | avg_ACC: 88.385% 
[epoch:11, iter:18215] LOSS: 0.228 | avg_ACC: 88.390% 
[epoch:11, iter:18216] LOSS: 0.345 | avg_ACC: 88.389% 
[epoch:11, iter:18217] LOSS: 0.153 | avg_ACC: 88.394% 
[epoch:11, iter:18218] LOSS: 0.368 | avg_ACC: 88.399% 
[epoch:11, iter:18219] LOSS: 0.279 | avg_ACC: 88.405% 
[epoch:11, iter:18220] LOSS: 0.219 | avg_ACC: 88.407% 
[epoch:11, iter:18221] LOSS: 0.278 | avg_ACC: 88.409% 
[epoch:11, iter:18222] LOSS: 0.783 | avg_ACC: 88.390% 
[epoch:11, iter:18223] LOSS: 0.396 | avg_ACC: 88.383% 
[epoch:11, iter:18224] LOSS: 0.410 | avg_ACC: 88.382% 
[epoch:11, iter:18225] LOSS: 0.427 | avg_ACC: 88.381% 
[epoch:11, iter:18226] LOSS: 0.281 | avg_ACC: 88.386% 
[epoch:11, iter:18227] LOSS: 0.367 | avg_ACC: 88.382% 
[epoch:11, iter:18228] LOSS: 0.344 | avg_ACC: 88.382% 
[epoch:11, iter:18229] LOSS: 0.275 | avg_ACC: 88.384% 
[epoch:11, iter:18230] LOSS: 0.308 | avg_ACC: 88.386% 
[epoch:11, iter:18231] LOSS: 0.527 | avg_ACC: 88.388% 
[epoch:11, iter:18232] LOSS: 0.270 | avg_ACC: 88.387% 
[epoch:11, iter:18233] LOSS: 0.245 | avg_ACC: 88.389% 
[epoch:11, iter:18234] LOSS: 0.252 | avg_ACC: 88.395% 
[epoch:11, iter:18235] LOSS: 0.361 | avg_ACC: 88.394% 
[epoch:11, iter:18236] LOSS: 0.551 | avg_ACC: 88.387% 
[epoch:11, iter:18237] LOSS: 0.410 | avg_ACC: 88.380% 
[epoch:11, iter:18238] LOSS: 0.440 | avg_ACC: 88.379% 
[epoch:11, iter:18239] LOSS: 0.690 | avg_ACC: 88.369% 
[epoch:11, iter:18240] LOSS: 0.191 | avg_ACC: 88.375% 
[epoch:11, iter:18241] LOSS: 0.213 | avg_ACC: 88.380% 
[epoch:11, iter:18242] LOSS: 0.319 | avg_ACC: 88.385% 
[epoch:11, iter:18243] LOSS: 0.257 | avg_ACC: 88.384% 
[epoch:11, iter:18244] LOSS: 0.391 | avg_ACC: 88.383% 
[epoch:11, iter:18245] LOSS: 0.219 | avg_ACC: 88.388% 
[epoch:11, iter:18246] LOSS: 0.625 | avg_ACC: 88.378% 
[epoch:11, iter:18247] LOSS: 0.412 | avg_ACC: 88.381% 
[epoch:11, iter:18248] LOSS: 0.363 | avg_ACC: 88.383% 
[epoch:11, iter:18249] LOSS: 0.461 | avg_ACC: 88.370% 
[epoch:11, iter:18250] LOSS: 0.245 | avg_ACC: 88.372% 
[epoch:11, iter:18251] LOSS: 0.605 | avg_ACC: 88.365% 
[epoch:11, iter:18252] LOSS: 0.471 | avg_ACC: 88.359% 
[epoch:11, iter:18253] LOSS: 0.321 | avg_ACC: 88.355% 
[epoch:11, iter:18254] LOSS: 0.388 | avg_ACC: 88.354% 
[epoch:11, iter:18255] LOSS: 0.485 | avg_ACC: 88.353% 
[epoch:11, iter:18256] LOSS: 0.485 | avg_ACC: 88.350% 
[epoch:11, iter:18257] LOSS: 0.390 | avg_ACC: 88.349% 
[epoch:11, iter:18258] LOSS: 0.217 | avg_ACC: 88.351% 
[epoch:11, iter:18259] LOSS: 0.250 | avg_ACC: 88.356% 
[epoch:11, iter:18260] LOSS: 0.201 | avg_ACC: 88.358% 
[epoch:11, iter:18261] LOSS: 0.177 | avg_ACC: 88.363% 
[epoch:11, iter:18262] LOSS: 0.230 | avg_ACC: 88.365% 
[epoch:11, iter:18263] LOSS: 0.287 | avg_ACC: 88.367% 
[epoch:11, iter:18264] LOSS: 0.493 | avg_ACC: 88.367% 
[epoch:11, iter:18265] LOSS: 0.147 | avg_ACC: 88.375% 
[epoch:11, iter:18266] LOSS: 0.570 | avg_ACC: 88.365% 
[epoch:11, iter:18267] LOSS: 0.411 | avg_ACC: 88.364% 
[epoch:11, iter:18268] LOSS: 0.337 | avg_ACC: 88.369% 
[epoch:11, iter:18269] LOSS: 0.386 | avg_ACC: 88.363% 
[epoch:11, iter:18270] LOSS: 0.458 | avg_ACC: 88.362% 
[epoch:11, iter:18271] LOSS: 0.493 | avg_ACC: 88.361% 
[epoch:11, iter:18272] LOSS: 0.353 | avg_ACC: 88.357% 
[epoch:11, iter:18273] LOSS: 0.241 | avg_ACC: 88.362% 
[epoch:11, iter:18274] LOSS: 0.173 | avg_ACC: 88.367% 
[epoch:11, iter:18275] LOSS: 0.238 | avg_ACC: 88.366% 
[epoch:11, iter:18276] LOSS: 0.125 | avg_ACC: 88.374% 
[epoch:11, iter:18277] LOSS: 0.490 | avg_ACC: 88.371% 
[epoch:11, iter:18278] LOSS: 0.359 | avg_ACC: 88.370% 
[epoch:11, iter:18279] LOSS: 0.193 | avg_ACC: 88.378% 
[epoch:11, iter:18280] LOSS: 0.277 | avg_ACC: 88.380% 
[epoch:11, iter:18281] LOSS: 0.406 | avg_ACC: 88.379% 
[epoch:11, iter:18282] LOSS: 0.209 | avg_ACC: 88.384% 
[epoch:11, iter:18283] LOSS: 0.119 | avg_ACC: 88.392% 
[epoch:11, iter:18284] LOSS: 0.483 | avg_ACC: 88.382% 
[epoch:11, iter:18285] LOSS: 0.426 | avg_ACC: 88.373% 
[epoch:11, iter:18286] LOSS: 0.420 | avg_ACC: 88.372% 
[epoch:11, iter:18287] LOSS: 0.224 | avg_ACC: 88.377% 
[epoch:11, iter:18288] LOSS: 0.546 | avg_ACC: 88.362% 
[epoch:11, iter:18289] LOSS: 0.304 | avg_ACC: 88.367% 
[epoch:11, iter:18290] LOSS: 0.340 | avg_ACC: 88.363% 
[epoch:11, iter:18291] LOSS: 0.304 | avg_ACC: 88.365% 
[epoch:11, iter:18292] LOSS: 0.396 | avg_ACC: 88.362% 
[epoch:11, iter:18293] LOSS: 0.090 | avg_ACC: 88.369% 
[epoch:11, iter:18294] LOSS: 0.406 | avg_ACC: 88.371% 
[epoch:11, iter:18295] LOSS: 0.697 | avg_ACC: 88.362% 
[epoch:11, iter:18296] LOSS: 0.223 | avg_ACC: 88.367% 
[epoch:11, iter:18297] LOSS: 0.101 | avg_ACC: 88.372% 
[epoch:11, iter:18298] LOSS: 0.409 | avg_ACC: 88.365% 
